Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
46662,WG-3,164895,165047,i094,CVGT_47/CVGT_4704_i094.mp4,CVGT_4704.eaf_46662.mp4,train
46663,WG-1,165081,165282,i094,CVGT_47/CVGT_4704_i094.mp4,CVGT_4704.eaf_46663.mp4,train
46671,OVER-A,940,1128,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46671.mp4,train
46673,HAAS-OOR,1801,2225,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46673.mp4,train
46674,EN-A,2548,2779,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46674.mp4,train
46676,WG,4821,5349,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46676.mp4,train
46678,WG-3,6061,6281,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46678.mp4,train
46681,SCHILDPAD-BOPB,8533,9279,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46681.mp4,train
46682,WG-1,9467,9562,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46682.mp4,train
46684,ZO-A,10514,10599,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46684.mp4,train
46685,WG-1,10787,10952,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46685.mp4,train
46687,WG-3,12481,12609,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46687.mp4,train
46688,BEGINNEN-A,12694,12916,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46688.mp4,train
46690,WETEN-A,13810,13891,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46690.mp4,train
46691,WG-2,13965,14109,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46691.mp4,train
46692,MOOI-A,14256,14410,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46692.mp4,train
46698,TRAAG-BHANDEN,18019,18307,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46698.mp4,train
46700,HAAS-OOR,20008,20289,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46700.mp4,train
46703,WAT-A,21817,21885,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46703.mp4,train
46704,TRAAG-BHANDEN,21967,22837,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46704.mp4,train
46705,WAT-A,22960,23107,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46705.mp4,train
46711,WG-1,28747,28868,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46711.mp4,train
46713,AANKOMEN-A,29976,30587,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46713.mp4,train
46716,WG-2,33186,33307,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46716.mp4,train
46717,TRAAG-BHANDEN,33417,33653,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46717.mp4,train
46719,WG-1,34563,34739,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46719.mp4,train
46720,GEDULD-A,34966,35574,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46720.mp4,train
46724,HE-A,38926,39270,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46724.mp4,train
46725,GRENS-2XB_RECHT,40671,41073,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46725.mp4,train
46727,EERST-A,41503,41606,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46727.mp4,train
46728,AANKOMEN-A,41745,42066,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46728.mp4,train
46730,WG-2,44223,44503,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46730.mp4,train
46731,WG-1,45244,45450,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46731.mp4,train
46732,WG-1,46180,46384,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46732.mp4,train
46735,WG-2,47796,48033,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46735.mp4,train
46737,WG-4,49157,49229,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46737.mp4,train
46738,WEDDEN-A,49349,49813,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46738.mp4,train
46739,LIJN-THANDEN,50904,51115,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46739.mp4,train
46740,AANKOMEN-A,51170,51567,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46740.mp4,train
46746,SWEEP,54893,55090,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46746.mp4,train
46750,HAAS-OOR,59389,59548,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46750.mp4,train
46756,BOS-A,71152,71328,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46756.mp4,train
46759,STRUIK-5HANDEN,72738,73021,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46759.mp4,train
46760,BOOM-5HAND,73064,73250,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46760.mp4,train
46765,NOG-A,80159,80525,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46765.mp4,train
46766,VERTREKKEN-A,80697,81177,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46766.mp4,train
46769,OPMERKEN-GOC,82760,82871,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46769.mp4,train
46770,WG-3,82954,83141,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46770.mp4,train
46771,BOS-A,83396,83795,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46771.mp4,train
46772,IN-B,83947,84437,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46772.mp4,train
46780,SCHILDPAD-BHANDEN,91738,92083,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46780.mp4,train
46781,TRAAG-BHANDEN,92143,93030,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46781.mp4,train
46782,VEEL-A,93760,93944,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46782.mp4,train
46783,TRAAG-BHANDEN,94070,94662,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46783.mp4,train
46787,SCHILDPAD-BHANDEN,97716,97952,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46787.mp4,train
46789,GEDULD-A,98489,98724,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46789.mp4,train
46792,DOOR-A,100303,100689,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46792.mp4,train
46796,HAAS-OOR,102825,103103,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46796.mp4,train
46798,WAKKER-A,104508,104850,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46798.mp4,train
46801,WAAR-A,106948,107098,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46801.mp4,train
46805,VINDEN-A,108875,109191,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46805.mp4,train
46807,WAAR-A,110453,110554,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46807.mp4,train
46815,BOS-A,115522,115682,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46815.mp4,train
46817,GOED-A,116723,117019,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46817.mp4,train
46818,HAAS-OOR,117331,117575,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46818.mp4,train
46821,WAAR-A,119129,119799,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46821.mp4,train
46823,WAAR-A,120440,120610,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46823.mp4,train
46827,SCHILDPAD-BHANDEN,125378,125534,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46827.mp4,train
46828,KUNNEN-A,125721,125871,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46828.mp4,train
46829,DOOR-A,125963,126250,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46829.mp4,train
46830,WATER-1HAND,126342,126594,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46830.mp4,train
46833,OPMERKEN-GOC,128491,128735,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46833.mp4,train
46834,WG-3,128818,128929,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46834.mp4,train
46835,LIJN-THANDEN,129175,129889,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46835.mp4,train
46836,AANKOMEN-A,130160,130488,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46836.mp4,train
46838,SCHILDPAD-BHANDEN,132225,132756,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46838.mp4,train
46839,WG-3,132902,133401,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46839.mp4,train
46840,WAT-A,133808,134318,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46840.mp4,train
46842,WAT-A,134901,135176,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46842.mp4,train
46844,GEDULD-A,135559,135922,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46844.mp4,train
46846,HAAS-OOR,137328,137551,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46846.mp4,train
46847,AANKOMEN-A,137694,137946,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46847.mp4,train
46852,SCHILDPAD-BHANDEN,141187,141384,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46852.mp4,train
46855,HAAS-OOR,143631,143850,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46855.mp4,train
46858,EERST-A,146061,146145,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46858.mp4,train
46862,AANKOMEN-A,150823,151435,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46862.mp4,train
46863,WAT-A,151682,151800,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46863.mp4,train
46866,SCHILDPAD-BHANDEN,152994,153212,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46866.mp4,train
46867,WAT-A,153272,153389,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46867.mp4,train
46869,WG-1,155079,155234,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46869.mp4,train
46870,EERST-A,155402,155556,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46870.mp4,train
46871,WG-1,155726,156657,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46871.mp4,train
46872,WG-1,156685,156779,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46872.mp4,train
46873,EERST-A,156913,157162,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46873.mp4,train
46875,HAAS-OOR,158563,158808,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46875.mp4,train
46877,WG-1,159971,160070,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46877.mp4,train
46878,EERST-A,160238,160447,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46878.mp4,train
46882,WG-1,162096,162397,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46882.mp4,train
46883,WG-3,162476,162795,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46883.mp4,train
46884,SLAPEN-A,163092,163372,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46884.mp4,train
46887,BUITEN-ADEM-A,166053,166632,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46887.mp4,train
46889,WG-1,167464,167732,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46889.mp4,train
46891,GEDULD-A,168966,169735,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46891.mp4,train
46900,AF-A,176281,176690,i093,CVGT_47/CVGT_4707_i093.mp4,CVGT_4707.eaf_46900.mp4,train
46901,OVER-A,1100,1489,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46901.mp4,train
46903,OVER-A,2904,3462,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46903.mp4,train
46904,KOE-A,3667,4109,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46904.mp4,train
46907,MOOI-A,6678,6876,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46907.mp4,train
46913,DAN-A,10456,10685,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46913.mp4,train
46915,KOE-A,11550,11866,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46915.mp4,train
46921,WAT-A,14498,14682,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46921.mp4,train
46923,BEREID-A,16083,16299,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46923.mp4,train
46925,KOE-A,16958,17059,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46925.mp4,train
46927,WILLEN-B,17570,17853,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46927.mp4,train
46928,NAAR-A,18003,18284,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46928.mp4,train
46929,ZELFDE-A,18603,18705,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46929.mp4,train
46930,ZELFDE-A,18817,18993,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46930.mp4,train
46932,WG-3,19645,19743,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46932.mp4,train
46933,HEBBEN-A,20041,20287,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46933.mp4,train
46934,WG-3,20846,21009,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46934.mp4,train
46938,ZIEN-B,23136,23198,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46938.mp4,train
46939,WAT-A,23316,23520,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46939.mp4,train
46943,WG-1,25128,25197,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46943.mp4,train
46949,ZELFDE-A,27775,27870,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46949.mp4,train
46953,MOOI-A,29746,29947,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46953.mp4,train
46955,AF-A,30338,30454,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46955.mp4,train
46957,WILLEN-B,31160,31396,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46957.mp4,train
46958,NAAR-A,31503,31565,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46958.mp4,train
46959,MAAR-A,31732,31853,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46959.mp4,train
46966,ALLES-A,36566,36843,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46966.mp4,train
46973,KAPOT-SHANDEN,40934,41425,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46973.mp4,train
46974,KOE-A,41657,41909,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46974.mp4,train
46975,KOE-A,42407,42794,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46975.mp4,train
46977,DAN-A,43373,43520,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46977.mp4,train
46979,VAN-B,44264,44447,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46979.mp4,train
46980,DAN-A,44644,44788,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46980.mp4,train
46981,HEBBEN-A,45083,45235,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46981.mp4,train
46983,HEBBEN-A,46723,46786,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46983.mp4,train
46986,TOT-A,49888,50004,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46986.mp4,train
46987,KIJKEN-B ,50697,50986,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46987.mp4,train
46989,HEBBEN-A,51557,51779,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46989.mp4,train
46992,WG-1,52820,52911,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46992.mp4,train
46994,VAN-A,53362,53466,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46994.mp4,train
46995,FOUT-A,53681,53963,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46995.mp4,train
46999,GRAAG-A,56266,56430,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_46999.mp4,train
47000,ZIEN-A,56501,56698,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47000.mp4,train
47001,VAN-B,56817,57047,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47001.mp4,train
47005,WAT-A,59307,59583,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47005.mp4,train
47007,AF-A,60701,60991,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47007.mp4,train
47010,AF-A,62250,62550,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47010.mp4,train
47011,BLIJVEN-A,62870,63122,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47011.mp4,train
47013,AF-A,64131,64258,i094,CVGT_47/CVGT_4708_i094.mp4,CVGT_4708a.eaf_47013.mp4,train
47015,HE-A,263,566,i093,CVGT_47/CVGT_4708_i093.mp4,CVGT_4708a.eaf_47015.mp4,train
47017,WG-3,1695,1851,i093,CVGT_47/CVGT_4708_i093.mp4,CVGT_4708a.eaf_47017.mp4,train
47019,WG-1,2737,2937,i093,CVGT_47/CVGT_4708_i093.mp4,CVGT_4708a.eaf_47019.mp4,train
47030,HEBBEN-A,6984,7070,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47030.mp4,val
47046,2-A,24573,24757,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47046.mp4,val
47050,2-A,27072,27293,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47050.mp4,val
47052,BEWAKEN-A,27869,28049,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47052.mp4,val
47056,AF-A,30819,31003,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47056.mp4,val
47057,GA-NAAR-A,31799,32255,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47057.mp4,val
47060,WG-4,33674,33975,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47060.mp4,val
47066,VOOR-C,39049,39458,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47066.mp4,val
47073,MOETEN-A,42894,43012,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47073.mp4,val
47074,TANKEN-A,43207,43512,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47074.mp4,val
47076,TANKEN-A,45132,45365,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47076.mp4,val
47078,WG-3,46015,46171,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47078.mp4,val
47082,WG-3,47006,47148,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47082.mp4,val
47083,GA-NAAR-A,47239,48384,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47083.mp4,val
47085,ZIEN-A,48946,49079,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47085.mp4,val
47087,2-A,49550,49652,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47087.mp4,val
47096,BRIL-A,55181,55273,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47096.mp4,val
47105,NIET-A,60023,60167,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47105.mp4,val
47106,VINDEN-A,60235,60527,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47106.mp4,val
47108,2-A,61115,61419,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47108.mp4,val
47112,WACHTEN-A,62959,63234,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47112.mp4,val
47116,MAN-A,65127,65221,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47116.mp4,val
47123,OPDUIKEN-A,68798,68994,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47123.mp4,val
47127,LATEN-A,71775,72192,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47127.mp4,val
47137,2-A,80127,80360,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47137.mp4,val
47138,LATEN-A,80382,80637,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47138.mp4,val
47139,AUTO-A,80788,80970,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47139.mp4,val
47146,AANKOMEN-A,87097,87658,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47146.mp4,val
47159,WG-3,101723,101952,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47159.mp4,val
47162,SCHIETEN-A,105091,105711,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47162.mp4,val
47179,VOETBAL-A,124535,124842,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47179.mp4,val
47185,VOETBAL-A,127671,127996,i096,CVGT_48/CVGT_4805_i096.mp4,CVGT_4805.eaf_47185.mp4,val
47191,SWEEP,3413,4024,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47191.mp4,val
47195,PAARD-A,5776,6171,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47195.mp4,val
47197,WG-3,7234,7551,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47197.mp4,val
47198,KOE-A,7914,8159,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47198.mp4,val
47199,WG-3,8424,8607,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47199.mp4,val
47202,PAARD-A,9624,9944,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47202.mp4,val
47204,WILLEN-A,11843,11993,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47204.mp4,val
47209,HEBBEN-A,18072,18250,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47209.mp4,val
47211,VOGEL-B,18973,19332,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47211.mp4,val
47212,KIJKEN-B,19520,19959,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47212.mp4,val
47213,OPMERKEN-GOC,20163,20340,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47213.mp4,val
47214,VOGEL-B,20417,20761,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47214.mp4,val
47216,HALEN-A,21429,21956,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47216.mp4,val
47219,WG-3,24947,25169,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47219.mp4,val
47221,KOE-A,26393,26708,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47221.mp4,val
47224,PAARD-A,28659,28932,i096,CVGT_48/CVGT_4808_i096.mp4,CVGT_4808.eaf_47224.mp4,val
47332,WG-3,2627,2876,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47332.mp4,val
47333,MAN-A,3099,3436,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47333.mp4,val
47334,WG-3,3608,3860,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47334.mp4,val
47336,GA-NAAR-A,4696,5057,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47336.mp4,val
47337,WG-3,5214,5556,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47337.mp4,val
47344,HEBBEN-A,8262,8450,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47344.mp4,val
47345,1-A,8553,8707,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47345.mp4,val
47346,MAN-A,8865,9009,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47346.mp4,val
47349,WG-3,10089,10256,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47349.mp4,val
47351,BRIEF-B,13405,13676,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47351.mp4,val
47363,WG-3,19624,19758,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47363.mp4,val
47366,ZITTEN-A,20792,20998,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47366.mp4,val
47367,HE,21111,21501,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47367.mp4,val
47370,WG-3,23582,23716,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47370.mp4,val
47371,MAN-A,23815,23935,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47371.mp4,val
47376,AUTO-A,25371,25718,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47376.mp4,val
47377,VERTREKKEN-A,25947,26149,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47377.mp4,val
47383,MOETEN-A,30313,30468,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47383.mp4,val
47384,TANKEN-A,30570,30780,i098,CVGT_49/CVGT_4905_i098.mp4,CVGT_4905.eaf_47384.mp4,val
